Datetime,E
2011-06-15 11:00:00,60.14925238952299
2011-06-15 14:00:00,66.05013092927791
2011-06-16 11:00:00,94.0939746547021
2011-06-16 14:00:00,111.51610425394628
2011-06-17 11:00:00,111.24878651333808
2011-06-17 14:00:00,121.27176431826773
2011-06-18 11:00:00,80.63590431120299
2011-06-18 14:00:00,74.58422421827755
2011-06-19 11:00:00,87.92058934259072
2011-06-19 14:00:00,102.92895708796524
2011-06-21 11:00:00,88.24561562195117
2011-06-21 14:00:00,80.19562908831502
2011-06-22 11:00:00,98.5904117772403
2011-06-22 14:00:00,114.96744636943838
2011-06-23 11:00:00,85.59133173496137
2011-06-23 14:00:00,79.14400278750415
2011-06-24 11:00:00,84.29554471384307
2011-06-24 14:00:00,92.15795557233187
2011-06-25 11:00:00,84.16540865325346
2011-06-26 14:00:00,100.76277716092444
2011-06-29 14:00:00,227.0769650822423
2011-06-30 11:00:00,168.091590642571
2011-06-30 14:00:00,191.4829964398291
2011-07-01 11:00:00,257.60412653038424
2011-07-01 14:00:00,271.50593882000396
2011-07-02 11:00:00,231.77081412301644
2011-07-04 11:00:00,59.7643311085823
2011-07-04 14:00:00,66.28833991954012
2011-07-06 11:00:00,129.4214344490745
2011-07-06 14:00:00,145.3564516826861
2011-07-07 11:00:00,168.51571562401995
2011-07-07 14:00:00,198.5942926418301
2011-07-08 11:00:00,217.93982950404504
2011-07-08 14:00:00,236.95233748252085
2011-07-09 11:00:00,206.07475951933074
2011-07-09 14:00:00,233.94335496204698
2011-07-10 14:00:00,180.9876891562966
2011-07-11 11:00:00,151.41191144541273
2011-07-11 14:00:00,175.0547904559983
2011-07-14 11:00:00,90.58865760750162
2011-07-14 14:00:00,104.97623731311442
2011-07-15 11:00:00,104.92271308192383
2011-07-15 14:00:00,109.82948351919558
2011-07-16 11:00:00,93.0357672443858
2011-07-16 14:00:00,87.18122632010896
2011-07-17 11:00:00,90.81041786679494
2011-07-18 11:00:00,136.98603868707275
2011-07-18 14:00:00,163.3882079807977
2011-07-19 11:00:00,101.59598465402334
2011-07-19 14:00:00,120.07349495224268
2011-07-21 11:00:00,120.05548527875914
2011-07-21 14:00:00,135.60198489143227
2011-07-23 11:00:00,219.96292583982836
2011-07-23 14:00:00,227.26097193667448
2011-07-24 11:00:00,139.9561295635811
2011-07-24 14:00:00,118.16878847899879
2011-07-25 11:00:00,132.65264409341367
2011-07-25 14:00:00,147.15758409484832
2011-07-26 11:00:00,157.32504465333875
2011-07-30 11:00:00,132.3306895015216
2011-07-30 14:00:00,125.30666003984048
2011-08-01 14:00:00,80.89758834037741
2011-08-05 11:00:00,120.64218468736219
2011-08-05 14:00:00,145.78661525106418
2011-08-06 11:00:00,104.20123831206342
2011-08-06 14:00:00,107.61327494811418
2011-08-07 11:00:00,130.85423754974596
2011-08-07 14:00:00,154.77601592109565
2011-08-08 11:00:00,92.62638286686925
2011-08-08 14:00:00,110.33641460379133
2011-08-09 11:00:00,75.949148164752
2011-08-09 14:00:00,85.45150424769474
2011-08-10 14:00:00,84.86391837090568
2011-08-11 14:00:00,84.12628083615223
2011-08-12 11:00:00,81.78215070366987
2011-08-13 11:00:00,109.20196015003329
2011-08-14 11:00:00,116.18270710421535
2011-08-14 14:00:00,124.40955838449585
2011-08-15 11:00:00,94.2479441390164
2011-08-15 14:00:00,94.12361892544587
2011-08-16 11:00:00,114.28142118109022
2011-08-16 14:00:00,121.05548730362077
2011-08-17 11:00:00,89.89829836768892
2011-08-17 14:00:00,118.05185926791422
2011-08-19 11:00:00,102.97374092407672
2011-08-20 11:00:00,80.97164350878167
2011-08-20 14:00:00,92.43900422646807
2011-08-21 11:00:00,83.08540155812068
2011-08-21 14:00:00,97.79945586195318
2011-08-22 11:00:00,94.0445882830653
2011-08-22 14:00:00,107.89127566419708
2011-08-24 14:00:00,122.57572634535504
2011-08-25 11:00:00,95.14851752691919
2011-08-25 14:00:00,116.05381584721121
2011-08-27 11:00:00,167.50764855568025
2011-08-27 14:00:00,199.35238013643342
2011-08-28 11:00:00,175.76783646333433
2011-08-28 14:00:00,158.49990805802005
2011-08-29 14:00:00,80.20525314123724
2011-08-30 11:00:00,74.3942767324931
2011-09-01 11:00:00,66.35200728130688
2011-09-01 14:00:00,68.46406528505062
2011-09-02 14:00:00,71.01733578627945
2011-09-03 11:00:00,70.53746684359672
2011-09-03 14:00:00,77.10969459848545
2011-09-04 11:00:00,75.3477461772483
2011-09-04 14:00:00,90.68110517850727
2011-09-06 11:00:00,105.00300966695931
2011-09-06 14:00:00,73.5201128675607
2011-09-12 14:00:00,69.5613441734199
2011-09-14 14:00:00,66.14531163147441
2011-09-15 11:00:00,71.29377477084043
2011-09-15 14:00:00,71.39115722180496
2011-09-16 11:00:00,55.32052589903857
2011-09-16 14:00:00,59.63895770140653
2011-09-17 11:00:00,62.618390520323004
2011-09-17 14:00:00,76.38214870993208
2011-09-19 11:00:00,64.7814316213254
2011-09-19 14:00:00,61.57795993428436
2011-09-20 11:00:00,72.30396822765258
2011-09-20 14:00:00,75.47556890617835
2011-09-21 11:00:00,66.49149290524178
2011-09-21 14:00:00,69.27499463067105
2011-09-22 11:00:00,56.139744131745644
2011-09-22 14:00:00,62.98956093652217
2011-09-23 11:00:00,56.7910653536065
2011-09-23 14:00:00,50.233343192994504
2011-09-24 11:00:00,42.123636207048385
2011-09-24 14:00:00,44.860784345804326
2011-09-25 11:00:00,48.791153380633716
2011-09-25 14:00:00,50.30497673382063
2011-09-27 11:00:00,56.850727289262565
2011-09-27 14:00:00,68.04022083873372
2011-09-28 11:00:00,55.25749643313532
2011-09-28 14:00:00,55.58837036280139
2011-09-29 11:00:00,52.18572620992489
2011-09-29 14:00:00,48.1347328520523
2011-09-30 11:00:00,106.59472359153713
2011-09-30 14:00:00,104.10281465436141
2011-10-01 11:00:00,48.97593295378879
2011-10-01 14:00:00,55.545861521178885
2011-10-02 11:00:00,55.83656900474235
2011-10-02 14:00:00,61.7490760869554
2011-10-03 11:00:00,40.90445630563993
2011-10-03 14:00:00,49.609582629284844
2011-10-22 11:00:00,40.02919301282555
2011-10-22 14:00:00,40.94988546065578
2011-10-23 11:00:00,29.236093164271296
2011-10-24 11:00:00,36.35144709547943
2011-10-26 11:00:00,32.94333661190677
2011-10-27 11:00:00,30.05514957660723
2011-10-27 14:00:00,32.22488606601773
2011-10-28 11:00:00,38.62130291561336
2011-10-28 14:00:00,40.33538055657672
2011-10-29 11:00:00,35.9469418303118
2011-10-29 14:00:00,39.380627723408146
2011-10-30 11:00:00,36.69164282691989
2011-10-30 14:00:00,39.705074998623374
2011-10-31 11:00:00,40.20912714415972
2011-10-31 14:00:00,46.598064840507064
2011-11-01 11:00:00,35.70565263054188
2011-11-01 14:00:00,39.86381472302208
2011-11-03 11:00:00,41.93073177121565
2011-11-03 14:00:00,44.547632645820265
2011-11-04 11:00:00,40.437760457986336
2011-11-04 14:00:00,40.536143703130165
2011-11-05 11:00:00,42.54975143308069
2011-11-05 14:00:00,43.88506307145774
2011-11-06 11:00:00,35.24272106204605
2011-11-06 14:00:00,35.125557985699004
2011-11-07 11:00:00,37.395075074200804
2011-11-07 14:00:00,38.81237011604466
2011-11-08 11:00:00,44.03276488346417
2011-11-08 14:00:00,47.134443263214216
2011-11-09 11:00:00,22.004104700306204
2011-11-10 11:00:00,21.582741986807925
2011-11-10 14:00:00,24.51546182131249
2011-11-11 11:00:00,31.707048719309817
2011-11-11 14:00:00,29.975458990546084
2011-11-12 11:00:00,26.028289735127654
2011-11-12 14:00:00,25.235557534353454
2011-11-13 11:00:00,31.500361225486042
2011-11-13 14:00:00,26.755070672845683
2011-11-15 14:00:00,22.744060019058978
2011-11-16 11:00:00,27.26759533882147
2011-11-16 14:00:00,28.769304800859267
2011-11-17 11:00:00,32.02683077614571
2011-11-17 14:00:00,30.886031084945415
2011-11-18 11:00:00,30.44719930996588
2011-11-18 14:00:00,30.12420535608262
2011-11-19 11:00:00,26.62855172464497
2011-11-19 14:00:00,23.648247559811324
2011-11-20 11:00:00,13.465475147542271
2011-11-21 11:00:00,20.52808632798206
2011-11-21 14:00:00,22.40510900066806
2011-11-24 11:00:00,34.220641452299226
2011-11-24 14:00:00,29.997499051634364
2011-11-25 11:00:00,32.56307615711511
2011-11-25 14:00:00,40.479635206504604
2011-11-26 11:00:00,28.672372063161582
2011-11-26 14:00:00,28.041176332822506
2011-11-27 11:00:00,22.50784720879937
2011-11-27 14:00:00,22.32325618375285
2011-11-30 11:00:00,33.405615454851215
2011-11-30 14:00:00,34.02154543693844
2011-12-01 14:00:00,26.92658297264279
2011-12-02 14:00:00,26.55475992708177
2011-12-05 11:00:00,19.20573655360042
2011-12-05 14:00:00,18.841069089050993
2011-12-06 11:00:00,19.58744918146154
2011-12-06 14:00:00,18.774208004433316
2011-12-13 11:00:00,21.779823489862085
2011-12-13 14:00:00,22.290799463995086
2011-12-14 14:00:00,27.174499447477437
2011-12-15 11:00:00,23.355652064062394
2011-12-15 14:00:00,24.30601895365545
2011-12-16 11:00:00,26.440687402879718
2011-12-16 14:00:00,25.73286614579292
2011-12-19 11:00:00,21.611250017391338
2011-12-19 14:00:00,22.34335615794987
2012-02-15 11:00:00,16.021631184993407
2012-02-15 14:00:00,15.567745119644727
2012-02-16 11:00:00,11.700058399968869
2012-02-16 14:00:00,12.132225759394311
2012-02-17 14:00:00,14.63153620445368
2012-02-20 11:00:00,15.84454295913058
2012-02-24 11:00:00,13.002560677302432
2012-02-24 14:00:00,13.39212989625983
2012-02-25 11:00:00,14.502344314808628
2012-02-26 11:00:00,11.066907103537435
2012-02-26 14:00:00,14.146683475235454
2012-02-28 11:00:00,13.806676965646583
2012-02-28 14:00:00,15.075911622285052
2012-02-29 11:00:00,18.214378565457814
2012-02-29 14:00:00,25.47626446091291
2012-03-01 11:00:00,28.232119333206942
2012-03-01 14:00:00,32.464306629061454
2012-03-02 11:00:00,21.90860130223268
2012-03-03 11:00:00,20.47937563719677
2012-03-03 14:00:00,23.45982276075085
2012-03-04 11:00:00,13.585422097442388
2012-03-04 14:00:00,18.29857765839163
2012-03-05 14:00:00,17.69650908411037
2012-03-07 11:00:00,12.99480046523187
2012-03-07 14:00:00,14.914600063736833
2012-03-08 11:00:00,11.047766858002973
2012-03-08 14:00:00,16.675402146484426
2012-03-09 11:00:00,15.38268264687594
2012-03-09 14:00:00,18.250614272726366
2012-03-11 11:00:00,22.777664946954566
2012-03-11 14:00:00,28.496803361844155
2012-03-12 11:00:00,32.23892386620621
2012-03-12 14:00:00,33.91105350186242
2012-03-15 11:00:00,22.872305073838387
2012-03-15 14:00:00,24.278668206907682
2012-03-16 11:00:00,22.70603704485201
2012-03-16 14:00:00,25.001782272861487
2012-03-17 11:00:00,22.229715463722595
2012-03-17 14:00:00,24.91589898699552
2012-03-18 11:00:00,25.09049209156467
2012-03-18 14:00:00,28.613399246719116
2012-03-19 11:00:00,21.370214212041596
2012-03-19 14:00:00,21.60941530014971
2012-03-20 11:00:00,21.912498203048667
2012-03-20 14:00:00,26.185690913697847
2012-03-22 11:00:00,34.89348771042627
2012-03-22 14:00:00,34.84592195344078
2012-03-23 11:00:00,33.642804957457614
2012-03-23 14:00:00,35.78218390470778
2012-03-26 11:00:00,28.13913221954787
2012-03-26 14:00:00,31.189831032433872
2012-03-27 11:00:00,28.625136008208642
2012-03-27 14:00:00,27.092748613477546
2012-03-28 11:00:00,38.267624035036135
2012-03-28 14:00:00,38.32280359907817
2012-03-29 11:00:00,26.891579644612246
2012-03-31 11:00:00,18.444407596562264
2012-03-31 14:00:00,20.670079777009192
2012-04-01 14:00:00,22.439466553394947
2012-04-02 11:00:00,15.029263690471055
2012-04-02 14:00:00,16.157839797198346
2012-04-03 14:00:00,18.451292610858808
2012-04-04 11:00:00,18.807716039031387
2012-04-04 14:00:00,23.755606439697864
2012-04-05 11:00:00,29.838402197494975
2012-04-05 14:00:00,30.22313024082378
2012-04-06 11:00:00,19.294407232977843
2012-04-06 14:00:00,21.55626941224329
2012-04-11 11:00:00,32.325151720447955
2012-04-11 14:00:00,36.806409943042
2012-04-12 11:00:00,46.40465317933917
2012-04-12 14:00:00,52.039394236968086
2012-04-13 11:00:00,34.68643725146087
2012-04-13 14:00:00,35.90620110263472
2012-04-14 11:00:00,28.190439714307058
2012-04-14 14:00:00,27.091878950205228
2012-04-15 11:00:00,24.6724447380427
2012-04-15 14:00:00,28.69026920665705
2012-04-16 11:00:00,22.819970192710144
2012-04-16 14:00:00,24.71306406294435
2012-04-18 11:00:00,22.6563261520127
2012-04-18 14:00:00,22.91816925549407
2012-04-19 11:00:00,28.930694162082837
2012-04-19 14:00:00,35.1687890036471
2012-04-20 11:00:00,22.469236640653325
2012-04-20 14:00:00,24.09966676545776
2012-04-21 11:00:00,28.513741051564676
2012-04-21 14:00:00,29.45230022741678
2012-04-22 11:00:00,42.47816219811495
2012-04-22 14:00:00,60.1598997494595
2012-04-23 11:00:00,60.22087862753078
2012-04-24 11:00:00,36.460632367398176
2012-04-24 14:00:00,35.24695044233124
2012-04-25 11:00:00,42.32538876632289
2012-04-26 11:00:00,33.97469943144823
2012-04-26 14:00:00,36.16446794227624
2012-04-27 11:00:00,50.19774539513523
2012-04-27 14:00:00,66.83528123011757
2012-04-28 11:00:00,46.612983268629556
2012-04-28 14:00:00,53.47130544753777
2012-04-29 11:00:00,51.896072515931394
2012-04-29 14:00:00,56.99760521850916
2012-05-01 11:00:00,38.435292508393246
2012-05-01 14:00:00,43.23833271809273
2012-05-02 11:00:00,44.91514950253982
2012-05-02 14:00:00,62.10375743083278
2012-05-03 11:00:00,38.227845438302175
2012-05-03 14:00:00,40.42347167195846
2012-05-04 11:00:00,42.46619014117553
2012-05-04 14:00:00,48.634086007151375
2012-05-05 11:00:00,31.587682434994516
2012-05-05 14:00:00,36.37907505577381
2012-05-06 11:00:00,40.62145410379539
2012-05-06 14:00:00,46.80840487951347
2012-05-07 11:00:00,48.83124836311141
2012-05-07 14:00:00,54.84861047624171
2012-05-08 11:00:00,56.77774969402521
2012-05-08 14:00:00,65.90708276780461
2012-05-09 11:00:00,68.51540381787191
2012-05-09 14:00:00,85.29150955344085
2012-05-10 11:00:00,63.08276966053887
2012-05-10 14:00:00,69.77312543741583
2012-05-12 11:00:00,32.376434672345674
2012-05-12 14:00:00,34.34244021059615
2012-05-13 11:00:00,41.792834786302954
2012-05-13 14:00:00,50.168177595077694
2012-05-14 11:00:00,59.25907798653151
2012-05-14 14:00:00,69.17641032443402
2012-05-15 11:00:00,64.01119649171432
2012-05-15 14:00:00,75.60095483827072
2012-05-16 11:00:00,85.79339423325285
2012-05-16 14:00:00,95.19742691626749
2012-05-17 11:00:00,93.12624197374252
2012-05-17 14:00:00,87.02425851048258
2012-05-18 11:00:00,49.6210437665826
2012-05-18 14:00:00,43.7762272523777
2012-05-19 11:00:00,55.44596890077012
2012-05-19 14:00:00,77.65880318615206
2012-05-20 11:00:00,79.92134897317534
2012-05-20 14:00:00,79.98138445161875
2012-05-21 11:00:00,93.69005183667578
2012-05-21 14:00:00,101.04772330770467
2012-05-22 11:00:00,85.79545329942313
2012-05-22 14:00:00,100.24848092876347
2012-05-23 11:00:00,84.36941996364763
2012-05-23 14:00:00,99.240968033162
2012-06-02 11:00:00,44.56795768373225
2012-06-02 14:00:00,49.43762175055902
2012-06-03 11:00:00,44.415534449795246
2012-06-03 14:00:00,51.42120871349168
2012-06-05 11:00:00,63.463977612562765
2012-06-05 14:00:00,72.42697502670731
2012-06-06 11:00:00,67.36068494067639
2012-06-06 14:00:00,67.59153905056294
2012-06-07 11:00:00,66.74374688332496
2012-06-07 14:00:00,80.88608552118524
2012-06-08 11:00:00,94.34277603170776
2012-06-09 11:00:00,79.20890887118227
2012-06-10 14:00:00,77.31274454669558
2012-06-11 14:00:00,103.65238131974732
2012-11-08 11:00:00,21.855146099552755
2012-11-08 14:00:00,22.564043489079918
2012-11-09 11:00:00,16.90028377556467
2012-11-09 14:00:00,19.772788479521047
2012-11-10 11:00:00,24.27882261972851
2012-11-10 14:00:00,25.604443182494116
2012-11-12 14:00:00,28.220788811297677
2012-11-13 14:00:00,21.287350716666943
2012-11-15 11:00:00,32.49105443329305
2012-11-15 14:00:00,31.900961590572802
2012-11-16 11:00:00,26.918098800817678
2012-11-16 14:00:00,26.533688326749658
2012-11-17 11:00:00,34.66889780776332
2012-11-17 14:00:00,35.82081730025901
2012-11-18 11:00:00,29.934658858620733
2012-11-18 14:00:00,29.48548809251198
2012-11-19 11:00:00,26.824914555129432
2012-11-19 14:00:00,27.17118979500666
2012-11-20 11:00:00,31.99485626758973
2012-11-20 14:00:00,33.6225244612524
2012-11-21 11:00:00,36.087956446699806
2012-11-21 14:00:00,38.90392764407772
2012-11-22 11:00:00,33.336344833415545
2012-11-22 14:00:00,33.394934047076895
2012-11-23 11:00:00,33.160097920778654
2012-11-23 14:00:00,33.39824030920484
2012-11-24 11:00:00,29.177746519906925
2012-11-24 14:00:00,30.02040188151876
2012-11-26 11:00:00,24.453401166032247
2012-11-26 14:00:00,24.593574588751018
2012-11-27 11:00:00,21.201741260653943
2012-11-27 14:00:00,21.398572479589454
2012-11-28 14:00:00,14.219271796327703
2012-11-29 11:00:00,12.694404594151283
2012-11-29 14:00:00,12.653542471480334
2012-11-30 14:00:00,9.173475556369842
2012-12-01 11:00:00,7.509690950825332
2012-12-01 14:00:00,7.313377557651594
2012-12-02 11:00:00,7.014001132926608
2013-03-18 14:00:00,12.823530623699996
2013-03-19 11:00:00,10.926542415810337
2013-03-19 14:00:00,11.831740738081573
2013-03-20 11:00:00,17.001709762124502
2013-03-20 14:00:00,18.291012943590406
2013-03-22 11:00:00,9.962140052662953
2013-03-22 14:00:00,14.120998547718333
2013-03-23 11:00:00,16.02381275870011
2013-03-23 14:00:00,17.801310056001903
2013-03-24 11:00:00,19.714214292311887
2013-03-24 14:00:00,25.51881538309798
2013-03-25 11:00:00,23.959476239989
2013-03-25 14:00:00,26.060224548127113
2013-03-26 11:00:00,19.41639696063026
2013-03-26 14:00:00,22.526203537207348
2013-03-27 11:00:00,21.931564779125964
2013-03-27 14:00:00,28.750735606859536
2013-03-28 11:00:00,24.459801213961132
2013-03-28 14:00:00,28.35142754541312
2013-03-30 11:00:00,22.685344023484102
2013-03-30 14:00:00,25.997764751811506
2013-03-31 11:00:00,24.543525521370903
2013-03-31 14:00:00,27.30990913311672
2013-04-03 11:00:00,24.357150300037148
2013-04-03 14:00:00,28.458637384324206
2013-04-04 11:00:00,30.812779206844183
2013-04-04 14:00:00,39.085076277160134
2013-04-05 11:00:00,28.92390998659494
2013-04-05 14:00:00,32.17628573094707
2013-04-06 11:00:00,21.944743466674353
2013-04-06 14:00:00,25.004947698864477
2013-04-07 11:00:00,22.255223013437554
2013-04-07 14:00:00,18.550146994272403
2013-04-08 11:00:00,18.216371782884263
2013-04-08 14:00:00,21.031508399865523
2013-04-09 14:00:00,26.868395656700784
2013-04-11 11:00:00,30.91426763946773
2013-04-11 14:00:00,32.15438113972414
2013-04-12 11:00:00,24.709846631462685
2013-04-12 14:00:00,28.988746798317454
2013-04-13 11:00:00,26.284142570216186
2013-04-13 14:00:00,27.098454947191406
2013-04-14 14:00:00,37.23319541516142
2013-04-15 11:00:00,38.71661411631031
2013-04-15 14:00:00,36.428072984882945
2013-04-16 11:00:00,43.60482516883419
2013-04-16 14:00:00,54.01510411253474
2013-04-17 11:00:00,34.07288181591844
2013-04-17 14:00:00,46.003283447794026
2013-04-18 14:00:00,33.008226993914505
2013-04-19 14:00:00,43.65251282630415
2013-04-22 14:00:00,51.64033371234694
2013-04-23 11:00:00,44.974731653189856
2013-04-23 14:00:00,38.811327435727364
2013-04-24 11:00:00,41.08938736689514
2013-04-24 14:00:00,50.6098485758959
2013-04-25 11:00:00,45.85704583118392
2013-04-25 14:00:00,47.5294891795676
2013-04-26 11:00:00,32.24709456712808
2013-04-26 14:00:00,28.52652634208551
2013-04-27 11:00:00,32.542340896302406
2013-04-27 14:00:00,38.05408655861636
2013-04-29 11:00:00,46.85652031319034
2013-04-29 14:00:00,54.748316164731
2013-04-30 11:00:00,30.974808597590915
2013-04-30 14:00:00,35.016368137503456
2013-05-01 11:00:00,41.21422106349534
2013-05-01 14:00:00,45.478041871613165
2013-05-02 11:00:00,44.604843788025256
2013-05-02 14:00:00,40.38359399434234
2013-05-03 14:00:00,49.72523810880957
2013-05-04 11:00:00,44.40870875083994
2013-05-04 14:00:00,50.805347421209355
2013-05-05 11:00:00,35.25561062437632
2013-05-05 14:00:00,36.791638814854615
2013-05-06 11:00:00,59.9555655228199
2013-05-06 14:00:00,76.25512400090605
2013-05-07 14:00:00,87.00975857632586
2013-05-08 11:00:00,75.9379616791322
2013-05-08 14:00:00,92.13893613317538
2013-05-09 11:00:00,50.99541431255457
2013-05-09 14:00:00,72.34393444214322
2013-05-10 11:00:00,72.5782081276438
2013-05-10 14:00:00,90.52405470575938
2013-05-11 11:00:00,102.12767163121705
2013-05-11 14:00:00,112.04265121704526
2013-05-12 11:00:00,70.84027629970004
2013-05-12 14:00:00,80.1543069107228
2013-05-13 11:00:00,86.83039326863748
2013-05-13 14:00:00,97.55951609324552
2013-05-14 11:00:00,90.77470915202697
2013-05-14 14:00:00,100.2544659417258
2013-05-15 11:00:00,62.480825223180034
2013-05-16 14:00:00,127.53103327810585
