,Datetime,monoterpene_flux,methanol_flux,acetone_flux,acetaldehyde_flux
6828,2017-06-28 02:22:00,14.912,16.454,-1.212,-0.03956
6829,2017-06-28 05:22:00,35.402,8.1608,2.3261,6.4504
6830,2017-06-28 08:22:00,11.873,-7.2171,7.9477,2.4433
6831,2017-06-28 11:22:00,116.22,123.65,33.545,13.218
6832,2017-06-28 14:22:00,30.837,6.5467,9.0266,4.5988
6833,2017-06-28 17:22:00,101.95,28.512,62.507,5.017
6834,2017-06-28 20:22:00,148.25,24.6,33.027,0.44486
6835,2017-06-29 05:22:00,142.4,9.7197,3.4718,-5.1548
6836,2017-06-29 08:22:00,148.13,46.597,41.75,-3.0134
6837,2017-06-29 11:22:00,214.29,128.88,30.054,25.724
6838,2017-06-29 14:22:00,361.48,48.514,-9.0291,-15.615
6839,2017-06-29 17:22:00,165.3,3.546,26.216,-0.11285
6840,2017-06-29 20:22:00,32.728,13.599,7.3808,1.0868
6841,2017-06-29 23:22:00,53.331,33.399,9.0208,4.806
6842,2017-06-30 02:22:00,18.076,16.139,9.0642,3.8533
6843,2017-06-30 05:22:00,185.74,76.571,62.445,-6.7971
6844,2017-06-30 08:22:00,0.09801,105.68,44.9,20.067
6845,2017-06-30 11:22:00,380.55,88.231,100.17,27.058
6846,2017-06-30 14:22:00,199.3,176.84,81.684,-6.9803
6847,2017-06-30 17:22:00,-14.637,89.517,-27.869,44.138
6848,2017-06-30 20:22:00,153.08,20.616,41.609,-11.138
6849,2017-06-30 23:22:00,52.709,8.1194,8.3404,13.966
6850,2017-07-01 02:22:00,33.641,38.893,5.2336,7.1766
6851,2017-07-01 05:22:00,-56.842,-1.0785,15.806,29.307
6852,2017-07-01 08:22:00,228.59,-105.34,46.599,4.7296
6853,2017-07-01 11:22:00,-29.952,108.67,129.89,24.544
6854,2017-07-01 14:22:00,397.46,310.96,79.688,33.932
6855,2017-07-01 17:22:00,97.422,33.895,53.873,-29.035
6856,2017-07-01 20:22:00,323.08,70.426,30.676,25.139
6857,2017-07-01 23:22:00,16.646,19.647,5.9801,1.0547
6858,2017-07-02 05:22:00,238.22,49.632,31.28,7.1017
6859,2017-07-02 08:22:00,-107.5,63.794,27.354,43.751
6860,2017-07-02 11:22:00,-82.393,77.829,49.461,3.54
6861,2017-07-02 14:22:00,368.77,126.27,77.652,23.359
6862,2017-07-02 17:22:00,66.402,70.903,55.602,-6.5827
6863,2017-07-03 02:22:00,95.885,54.166,39.535,9.6683
6864,2017-07-03 05:22:00,184.25,4.4251,27.487,4.1835
6865,2017-07-03 08:22:00,109.85,21.386,68.218,-18.408
6866,2017-07-03 11:22:00,133.03,-37.483,53.05,-18.997
6867,2017-07-03 14:22:00,191.87,-99.301,23.267,0.05965
6868,2017-07-03 17:22:00,158.9,-15.968,4.0074,9.1171
6869,2017-07-03 20:22:00,39.724,-21.414,-10.412,-9.398
6870,2017-07-03 23:22:00,122.14,-19.102,20.544,-1.9167
6871,2017-07-04 05:22:00,126.14,-61.271,12.619,-9.8276
6872,2017-07-04 08:22:00,44.755,2.1811,2.3366,-24.885
6873,2017-07-04 11:22:00,93.074,25.466,6.6088,11.175
6874,2017-07-04 14:22:00,150.7,16.622,26.77,-0.60798
6875,2017-07-04 17:22:00,157.76,26.506,18.296,6.7683
6876,2017-07-04 20:22:00,27.469,-2.6982,1.7165,-0.03135
6877,2017-07-04 23:22:00,57.859,-17.031,5.854,1.5225
6878,2017-07-05 02:22:00,-39.699,-23.778,0.16645,2.8701
6879,2017-07-05 05:22:00,81.832,-22.378,4.2007,9.0592
6880,2017-07-05 08:22:00,15.344,40.821,18.224,8.2
6881,2017-07-05 11:22:00,15.222,-100.38,7.5542,-1.5454
6882,2017-07-05 14:22:00,-80.775,210.45,10.747,32.613
6883,2017-07-05 17:22:00,82.801,-49.985,30.379,-22.311
6884,2017-07-05 20:22:00,6.1643,28.204,6.3513,10.209
6885,2017-07-05 23:22:00,3.6325,27.346,6.1332,-3.7734
6886,2017-07-06 02:22:00,20.563,-5.9431,13.698,-0.74642
6887,2017-07-06 05:22:00,62.753,-32.92,20.154,1.9557
6888,2017-07-06 08:22:00,92.189,100.81,43.122,-2.9622
6889,2017-07-06 11:22:00,-57.934,84.992,17.276,-30.146
6890,2017-07-06 14:22:00,71.241,90.757,1.5365,-19.043
6891,2017-07-06 17:22:00,18.403,-18.9,-0.07997,5.0665
6892,2017-07-06 20:22:00,3.4109,4.0306,2.6127,-0.80455
6893,2017-07-06 23:22:00,22.872,-3.1801,2.6459,1.7519
6894,2017-07-07 02:22:00,10.382,-9.8677,0.61676,-0.81465
6895,2017-07-07 05:22:00,132.16,53.4,13.979,15.544
6896,2017-07-07 11:22:00,-27.243,61.201,44.031,23.403
6897,2017-07-07 14:22:00,386.26,149.08,79.652,36.486
6898,2017-07-07 17:22:00,79.229,28.314,1.1816,6.0786
6899,2017-07-08 08:22:00,-77.517,8.4013,-2.394,23.312
6900,2017-07-08 11:22:00,449.29,206.38,93.667,23.877
6901,2017-07-08 14:22:00,328.09,56.873,24.748,15.535
6902,2017-07-08 17:22:00,151.14,223.12,67.797,26.704
6903,2017-07-08 23:22:00,10.967,10.936,6.5637,0.73862
6904,2017-07-09 05:22:00,302.46,67.501,61.086,5.2517
6905,2017-07-09 08:22:00,321.5,30.636,35.349,13.552
6906,2017-07-09 11:22:00,211.87,133.46,39.431,-30.888
6907,2017-07-09 17:22:00,192.79,31.016,25.791,10.966
6908,2017-07-10 08:22:00,312.38,91.153,29.535,-37.59
6909,2017-07-10 11:22:00,,33.242,80.502,9.2963
6910,2017-07-12 14:22:00,86.14,1.5619,7.2587,-2.7468
6911,2017-07-12 17:22:00,324.28,-38.66,-7.8076,108.66
6912,2017-07-12 20:22:00,31.873,6.9901,4.36,2.0598
6913,2017-07-13 05:22:00,76.053,-14.955,-4.7545,6.3977
6914,2017-07-13 11:22:00,82.142,-62.07,9.6438,36.606
6915,2017-07-13 14:22:00,22.364,11.112,22.991,-12.548
6916,2017-07-13 17:22:00,-4.4317,-1.5272,5.1474,-2.318
6917,2017-07-13 23:22:00,6.211,4.09,0.9035,0.44838
6918,2017-07-14 02:22:00,98.384,23.944,13.614,3.3409
6919,2017-07-14 05:22:00,46.004,-21.731,-9.8803,1.3191
6920,2017-07-14 08:22:00,-7.7792,-101.47,3.0476,-19.485
6921,2017-07-14 11:22:00,362.91,99.067,19.28,21.766
6922,2017-07-14 14:22:00,35.585,-42.1,-13.84,19.168
6923,2017-07-14 17:22:00,19.754,57.968,23.584,33.989
6924,2017-07-15 02:22:00,22.738,-4.884,-0.66607,0.15591
6925,2017-07-15 05:22:00,18.784,3.1132,0.96732,-0.01021
6926,2017-07-15 08:22:00,30.393,118.69,26.908,3.3396
6927,2017-07-15 11:22:00,29.327,16.502,8.3356,-30.321
6928,2017-07-15 14:22:00,60.869,153.95,32.743,1.2599
6929,2017-07-15 17:22:00,162.57,83.348,14.009,-6.1859
6930,2017-07-15 20:22:00,34.204,12.641,3.8125,3.4855
6931,2017-07-15 23:22:00,9.8603,6.8292,0.5027,0.03225
6932,2017-07-16 08:22:00,-4.651,-47.4,14.549,17.864
6933,2017-07-16 11:22:00,194.76,-55.311,42.986,15.043
6934,2017-07-16 14:22:00,394.11,154.56,23.478,26.49
6935,2017-07-16 17:22:00,318.58,106.93,51.843,13.784
6936,2017-07-16 20:22:00,11.881,9.3141,3.6842,1.2887
6937,2017-07-17 05:22:00,75.114,36.358,18.35,5.0181
6938,2017-07-17 08:22:00,252.25,62.371,7.015,-0.39904
6939,2017-07-17 11:22:00,205.39,-8.9305,17.675,9.3854
6940,2017-07-17 14:22:00,28.305,-15.468,2.5995,0.5569
6941,2017-07-17 17:22:00,92.176,-13.388,19.484,2.1855
6942,2017-07-17 20:22:00,92.336,-4.9465,6.918,-4.6866
6943,2017-07-17 23:22:00,12.843,-1.8335,0.40005,5.5782
6944,2017-07-18 02:22:00,19.224,-13.546,-6.0009,-3.2626
6945,2017-07-18 05:22:00,-5.4563,23.352,-0.30249,-20.658
6946,2017-07-18 08:22:00,67.316,26.789,17.224,6.5833
6947,2017-07-18 11:22:00,114.08,51.704,-14.526,19.804
6948,2017-07-18 14:22:00,105.57,191.35,5.843,61.811
6949,2017-07-18 17:22:00,78.846,7.9905,41.711,8.2886
6950,2017-07-18 20:22:00,54.628,9.9503,4.2786,1.6299
6951,2017-07-18 23:22:00,11.553,15.513,5.1036,1.8159
6952,2017-07-19 02:22:00,23.163,-8.2798,0.04761,2.7381
6953,2017-07-19 05:22:00,89.116,31.351,15.092,-9.1507
6954,2017-07-19 08:22:00,49.267,-7.9552,-13.998,-2.3532
6955,2017-07-19 11:22:00,104.0,-27.497,-6.3911,-8.8643
6956,2017-07-19 14:22:00,52.513,30.251,-15.745,-5.3736
6957,2017-07-19 17:22:00,25.321,42.274,20.373,20.478
6958,2017-07-19 20:22:00,-4.5102,-14.269,1.5709,2.2976
6959,2017-07-19 23:22:00,35.647,-28.775,2.9249,-0.0122
6960,2017-07-20 02:22:00,21.765,19.415,-7.6761,-3.5746
6961,2017-07-20 05:22:00,18.007,4.3474,7.0779,8.1268
6962,2017-07-20 08:22:00,74.608,-13.642,7.8163,-6.2358
6963,2017-07-20 11:22:00,-140.73,-85.966,27.031,-0.0862
6964,2017-07-20 14:22:00,42.948,-2.0677,19.823,7.297
6965,2017-07-20 17:22:00,57.693,27.977,11.109,12.9
6966,2017-07-20 20:22:00,9.359,-4.6005,4.0888,-0.92195
6967,2017-07-20 23:22:00,25.301,-6.5477,1.122,-1.0281
6968,2017-07-21 02:22:00,44.765,-22.701,2.2526,0.78384
6969,2017-07-21 05:22:00,97.246,-24.747,-3.7768,5.6407
6970,2017-07-21 08:22:00,0.30555,9.6576,15.73,1.186
6971,2017-07-21 11:22:00,98.517,113.48,45.322,-16.522
6972,2017-07-21 14:22:00,86.285,-33.489,41.472,-8.7445
6973,2017-07-21 17:22:00,56.489,16.243,12.035,2.1783
6974,2017-07-22 08:22:00,118.45,-21.527,-0.59346,-0.51187
6975,2017-07-22 11:22:00,104.16,68.468,34.039,8.6953
6976,2017-07-22 14:22:00,17.977,48.878,28.826,15.919
6977,2017-07-22 17:22:00,63.218,-18.429,12.921,0.2489
6978,2017-07-23 05:22:00,37.427,-8.8617,-1.0224,-0.17673
6979,2017-07-23 08:22:00,109.38,-35.893,-15.329,3.5525
6980,2017-07-23 11:22:00,237.53,58.702,87.632,38.968
6981,2017-07-23 14:22:00,88.092,79.884,10.497,16.438
6982,2017-07-23 17:22:00,110.51,-34.956,23.483,1.6236
6983,2017-07-23 20:22:00,38.016,13.518,9.2277,1.1564
6984,2017-07-24 02:22:00,14.113,-5.5201,-0.78106,0.16527
6985,2017-07-24 05:22:00,38.294,-11.297,6.5208,-2.5073
6986,2017-07-24 08:22:00,85.629,-18.603,3.9932,3.278
6987,2017-07-24 11:22:00,55.365,-58.13,17.588,-0.88405
6988,2017-07-24 14:22:00,45.488,57.8,4.4073,5.1744
6989,2017-07-24 17:22:00,118.54,56.653,15.645,-16.828
6990,2017-07-24 20:22:00,118.18,-3.1634,-6.1985,1.5203
6991,2017-07-24 23:22:00,10.492,-6.904,-1.0369,-0.15558
6992,2017-07-25 02:22:00,20.353,-15.305,-1.8292,-1.4688
6993,2017-07-25 05:22:00,95.805,-19.097,-11.291,1.4594
6994,2017-07-25 08:22:00,43.679,3.4438,-5.9783,-3.382
6995,2017-07-25 11:22:00,84.346,-28.745,-53.657,19.72
6996,2017-07-25 14:22:00,87.219,-17.866,7.9235,11.367
6997,2017-07-25 17:22:00,54.698,-20.449,-0.67792,-5.9154
6998,2017-07-25 23:22:00,13.984,-5.9447,-0.06387,-0.5613
6999,2017-07-26 05:22:00,150.01,27.908,4.799,-0.46033
7000,2017-07-26 08:22:00,64.722,36.835,20.178,5.3246
7001,2017-07-26 11:22:00,169.31,61.938,39.131,4.2859
7002,2017-07-26 14:22:00,125.63,27.45,14.109,8.1658
7003,2017-07-26 17:22:00,20.128,105.59,46.39,26.357
7004,2017-07-26 20:22:00,16.292,6.1429,5.6618,0.75659
7005,2017-07-26 23:22:00,36.235,-5.5012,2.9484,2.7749
7006,2017-07-27 02:22:00,26.772,0.04376,2.3518,1.3358
7007,2017-07-27 05:22:00,26.46,-17.622,-4.9006,-0.66214
7008,2017-07-27 14:22:00,316.88,43.13,20.314,19.511
7009,2017-07-27 17:22:00,-101.08,-10.435,3.7872,20.111
7010,2017-07-28 02:22:00,4.8167,6.5389,-0.31022,1.2256
7011,2017-07-28 05:22:00,-2.3948,-37.302,-19.796,-5.2266
7012,2017-07-28 08:22:00,214.43,-33.545,-12.786,13.384
7013,2017-07-28 11:22:00,159.19,-80.363,-22.656,-16.806
7014,2017-07-28 14:22:00,331.49,-102.55,-35.465,-15.57
7015,2017-07-28 17:22:00,100.49,72.875,35.565,16.15
7016,2017-07-28 20:22:00,41.991,-11.357,-8.8289,0.59223
7017,2017-07-28 23:22:00,145.63,28.962,8.3654,21.221
7018,2017-07-29 02:22:00,42.835,-7.1071,-6.8641,-4.4509
7019,2017-07-29 05:22:00,-60.239,11.12,7.0124,7.6984
7020,2017-07-29 08:22:00,46.196,42.33,42.716,-18.606
7021,2017-07-29 11:22:00,59.298,-42.512,1.1038,-17.02
7022,2017-07-29 14:22:00,98.389,98.292,31.551,31.292
7023,2017-07-29 17:22:00,124.54,31.277,5.6149,6.0374
7024,2017-07-30 02:22:00,34.884,-5.6541,0.80408,0.13912
7025,2017-07-30 08:22:00,48.037,18.791,-5.6577,2.6632
7026,2017-07-30 11:22:00,68.528,102.47,22.854,-4.4993
7027,2017-07-30 14:22:00,-27.046,43.769,40.94,17.914
7028,2017-07-30 17:22:00,122.35,57.376,34.576,3.3786
7029,2017-07-30 20:22:00,26.425,9.956,7.3471,0.69869
7030,2017-07-31 05:22:00,110.55,-14.457,6.4164,-7.7912
7031,2017-07-31 08:22:00,106.15,11.815,28.761,-7.34
7032,2017-07-31 11:22:00,14.813,48.94,3.4913,-7.4447
7033,2017-07-31 14:22:00,46.507,-20.51,13.865,-3.8398
7034,2017-07-31 17:22:00,74.907,-18.245,6.8761,1.5557
7035,2017-07-31 20:22:00,-15.026,-7.5559,1.9262,1.4295
7036,2017-07-31 23:22:00,-1.3465,-1.3447,1.704,-0.27528
7037,2017-08-01 02:22:00,-1.1339,-3.9051,2.9848,0.86312
7038,2017-08-01 05:22:00,-3.1169,4.8874,1.21,-1.9498
7039,2017-08-01 08:22:00,172.61,85.042,13.37,-12.349
7040,2017-08-01 11:22:00,136.98,229.21,51.921,20.457
7041,2017-08-01 14:22:00,117.84,54.259,4.4252,27.746
7042,2017-08-01 17:22:00,112.71,50.011,-11.383,23.319
7043,2017-08-01 20:22:00,13.785,17.756,11.195,2.2264
7044,2017-08-01 23:22:00,17.425,-9.6491,3.4304,3.0182
7045,2017-08-02 02:22:00,87.742,-28.947,16.937,-4.4029
7046,2017-08-02 05:22:00,150.01,-33.637,4.6033,-4.4211
7047,2017-08-02 08:22:00,175.57,-32.773,-3.576,-9.6916
7048,2017-08-02 11:22:00,34.714,-37.474,-1.6166,3.8185
7049,2017-08-02 17:22:00,64.235,5.4818,1.7251,4.7315
7050,2017-08-02 23:22:00,14.308,-5.9849,0.30153,-0.27097
7051,2017-08-03 02:22:00,32.936,-1.3715,-6.3463,-0.73139
7052,2017-08-03 05:22:00,61.021,30.294,-10.653,-5.9389
7053,2017-08-03 08:22:00,96.784,34.293,21.413,-8.8351
7054,2017-08-03 11:22:00,188.74,83.203,19.126,10.114
7055,2017-08-03 14:22:00,228.76,115.98,56.728,12.785
7056,2017-08-04 05:22:00,69.713,-18.008,-5.4572,1.6581
7057,2017-08-04 08:22:00,49.068,-37.544,1.6385,-6.4205
7058,2017-08-04 11:22:00,95.361,-121.25,31.146,4.0868
7059,2017-08-04 14:22:00,41.297,-12.693,1.0813,4.0123
7060,2017-08-04 17:22:00,89.835,-35.258,-2.5149,-5.267
7061,2017-08-04 20:22:00,66.279,-3.8003,1.1696,-4.2882
7062,2017-08-04 23:22:00,48.827,-15.313,2.6884,-0.29533
7063,2017-08-05 02:22:00,17.82,-11.616,-2.5025,3.1991
7064,2017-08-05 05:22:00,32.421,-0.98967,1.2985,0.03274
7065,2017-08-05 08:22:00,18.528,11.114,3.356,11.645
7066,2017-08-05 11:22:00,76.362,14.583,8.3883,7.1322
7067,2017-08-05 17:22:00,255.17,0.12404,20.623,16.301
7068,2017-08-05 23:22:00,31.128,-1.3791,-4.5228,0.89894
7069,2017-08-06 05:22:00,42.032,-25.464,-8.226,3.0166
7070,2017-08-06 08:22:00,98.716,-22.35,6.6937,1.4152
7071,2017-08-06 11:22:00,136.45,44.153,40.768,-19.468
7072,2017-08-06 14:22:00,205.26,29.927,7.2165,4.4226
7073,2017-08-06 20:22:00,113.97,-24.582,4.1566,-3.985
7074,2017-08-06 23:22:00,45.813,-7.3794,0.44822,1.7256
7075,2017-08-07 02:22:00,9.1318,4.66,-3.4181,-1.4985
7076,2017-08-07 05:22:00,13.854,-4.3366,-1.7958,0.47128
7077,2017-08-07 08:22:00,30.619,-33.158,2.9675,2.1605
7078,2017-08-07 11:22:00,23.57,12.655,0.03296,3.8375
7079,2017-08-09 11:22:00,172.26,63.441,24.181,48.239
7080,2017-08-09 14:22:00,56.613,-6.8693,23.734,14.606
7081,2017-08-09 17:22:00,190.83,36.667,21.352,-7.9325
7082,2017-08-09 20:22:00,53.848,9.0674,8.0545,1.9055
7083,2017-08-09 23:22:00,112.93,-17.422,7.9602,-2.8102
7084,2017-08-10 02:22:00,1218.5,28.994,40.259,58.151
7085,2017-08-10 05:22:00,399.13,-50.706,-2.9485,-1.6264
7086,2017-08-10 08:22:00,15.241,-144.46,-33.475,-5.4564
7087,2017-08-10 11:22:00,135.43,-52.51,57.958,35.933
7088,2017-08-10 14:22:00,132.02,-27.503,18.361,1.3427
7089,2017-08-10 17:22:00,54.987,18.927,-0.78443,-8.2553
7090,2017-08-10 20:22:00,1.5758,-0.5903,-8.5734,-10.782
7091,2017-08-10 23:22:00,19.818,-5.0811,-3.9107,2.2192
7092,2017-08-11 02:22:00,19.291,-7.6907,-2.1513,-2.2154
7093,2017-08-11 05:22:00,19.188,-14.852,-3.519,-6.1146
7094,2017-08-11 08:22:00,93.507,-42.994,27.276,-9.7178
7095,2017-08-11 11:22:00,218.42,-12.58,-42.154,-21.816
7096,2017-08-11 14:22:00,-3.6279,44.725,44.515,9.0078
7097,2017-08-11 17:22:00,52.894,91.454,24.077,8.061
7098,2017-08-11 20:22:00,69.764,-22.769,15.095,2.6614
7099,2017-08-11 23:22:00,51.46,6.727,8.104,1.5032
7100,2017-08-12 02:22:00,17.771,-2.9836,3.4461,-4.0167
7101,2017-08-12 05:22:00,48.546,-27.615,-1.0775,-2.4911
7102,2017-08-12 08:22:00,173.64,-14.893,3.7876,-7.0873
7103,2017-08-12 11:22:00,19.458,110.04,-0.67332,2.8723
7104,2017-08-12 14:22:00,32.857,9.4339,9.0939,-3.4537
7105,2017-08-12 17:22:00,79.054,40.358,28.016,-1.8228
7106,2017-08-12 20:22:00,139.35,-84.339,0.70649,-6.0561
7107,2017-08-12 23:22:00,118.15,-28.507,-2.476,-6.2566
7108,2017-08-13 02:22:00,114.83,-57.562,3.6352,-10.899
7109,2017-08-13 05:22:00,-16.91,-33.872,-18.597,0.06644
7110,2017-08-13 08:22:00,77.762,-17.068,-19.107,7.0512
7111,2017-08-13 11:22:00,8.5581,12.924,0.96496,4.5077
7112,2017-08-13 14:22:00,16.274,71.625,34.801,38.181
7113,2017-08-13 17:22:00,40.994,-23.38,0.63476,-2.1365
7114,2017-08-13 20:22:00,24.965,-6.4668,2.7283,4.078
7115,2017-08-13 23:22:00,16.538,0.60231,1.0607,-0.97203
7116,2017-08-14 02:22:00,8.7284,-8.5444,-3.9759,-1.868
7117,2017-08-14 05:22:00,17.824,-10.007,-1.5653,1.01
7118,2017-08-14 08:22:00,124.35,-2.6521,29.01,24.634
7119,2017-08-14 11:22:00,227.94,114.12,65.577,-27.382
7120,2017-08-14 14:22:00,95.848,119.7,7.5299,-22.941
7121,2017-08-14 17:22:00,85.832,-61.359,25.489,0.3187
7122,2017-08-14 20:22:00,13.907,-0.09477,3.1712,3.012
7123,2017-08-14 23:22:00,21.267,2.3715,3.3356,2.3389
7124,2017-08-15 08:22:00,177.05,-12.156,-1.3965,12.439
7125,2017-08-15 11:22:00,7.7141,46.535,53.297,-5.805
7126,2017-08-15 14:22:00,98.109,-61.585,49.0,34.841
7127,2017-08-15 17:22:00,131.68,60.055,51.411,8.1562
7128,2017-08-15 20:22:00,5.4589,1.4036,1.8135,0.29676
7129,2017-08-15 23:22:00,11.013,1.7244,1.1511,-0.00377
7130,2017-08-16 05:22:00,1551.1,44.675,34.346,37.936
7131,2017-08-16 08:22:00,46.044,-48.877,-22.162,-8.8221
7132,2017-08-16 11:22:00,-3.5259,103.18,45.26,23.425
7133,2017-08-16 14:22:00,-41.277,3.3621,7.1492,-10.339
7134,2017-08-16 17:22:00,-9.6582,-25.931,-13.273,0.53054
7135,2017-08-16 20:22:00,-18.459,27.298,-6.0947,10.558
7136,2017-08-16 23:22:00,-4.3521,0.95749,-0.53339,5.2243
7137,2017-08-17 02:22:00,-1.379,0.37287,-1.3139,0.67739
7138,2017-08-17 08:22:00,116.54,-109.86,3.7734,2.016
7139,2017-08-17 11:22:00,427.69,45.902,23.209,-7.4001
7140,2017-08-17 14:22:00,241.85,155.13,19.556,20.266
7141,2017-08-17 17:22:00,83.124,44.105,-4.9457,4.1441
7142,2017-08-17 20:22:00,25.073,-8.3235,2.2124,0.68787
7143,2017-08-17 23:22:00,207.09,-0.07119,6.313,4.8905
7144,2017-08-18 05:22:00,81.161,-30.452,-6.2299,1.3197
7145,2017-08-18 08:22:00,236.45,-96.021,-31.288,0.61775
7146,2017-08-18 11:22:00,26.125,-21.269,36.426,5.7791
7147,2017-08-18 14:22:00,78.889,50.1,22.263,2.7444
7148,2017-08-18 23:22:00,23.899,-10.435,-2.1387,-3.1139
7149,2017-08-19 02:22:00,57.193,-36.683,-2.8876,1.0234
7150,2017-08-19 05:22:00,37.543,-14.403,-10.069,1.796
7151,2017-08-19 08:22:00,113.21,-28.293,-23.377,3.6508
7152,2017-08-19 11:22:00,116.71,-94.941,-9.9471,4.9917
7153,2017-08-19 14:22:00,104.08,-122.41,13.559,0.8501
7154,2017-08-21 11:22:00,50.071,8.989,-2.4582,10.118
7155,2017-08-21 14:22:00,117.02,44.063,-6.9501,-7.7871
7156,2017-08-21 17:22:00,33.246,5.7586,10.113,-2.5214
7157,2017-08-22 11:22:00,-48.284,35.773,-23.023,12.394
7158,2017-08-22 14:22:00,91.112,-112.3,10.039,1.3878
7159,2017-08-22 17:22:00,70.058,70.681,22.691,-16.429
7160,2017-08-23 02:22:00,4.7254,-7.8598,-2.9058,1.0632
7161,2017-08-23 05:22:00,21.373,-8.4301,-1.8673,-4.1535
7162,2017-08-23 08:22:00,21.08,-10.094,-11.597,-0.56593
7163,2017-08-23 11:22:00,20.255,-1.5361,0.22002,6.9623
7164,2017-08-23 14:22:00,50.205,41.508,-21.254,3.9846
7165,2017-08-23 17:22:00,31.2,-11.712,-8.9705,2.2977
7166,2017-08-23 20:22:00,34.596,-5.8222,-8.203,-6.2862
7167,2017-08-23 23:22:00,10.726,40.614,20.444,-0.43412
7168,2017-08-24 02:22:00,34.68,-19.654,3.8944,-7.4453
7169,2017-08-24 05:22:00,84.267,-17.348,-6.2739,-10.385
7170,2017-08-24 08:22:00,-45.629,-94.304,14.556,-3.0843
7171,2017-08-24 11:22:00,-8.1512,-20.158,9.187,4.4985
7172,2017-08-24 14:22:00,61.018,16.384,18.213,2.9121
7173,2017-08-24 17:22:00,-1.0865,8.6926,3.2797,-1.3593
7174,2017-08-24 20:22:00,13.909,-2.3546,2.2298,-0.41388
7175,2017-08-24 23:22:00,14.14,0.90973,1.3843,0.9524
7176,2017-08-25 08:22:00,-4.0508,13.546,9.5273,-20.404
7177,2017-08-25 11:22:00,70.292,7.9056,15.98,-8.8307
7178,2017-08-25 14:22:00,54.577,-37.278,70.32,-3.9774
7179,2017-08-25 17:22:00,-6.4506,-2.3895,1.5115,1.4236
7180,2017-08-25 23:22:00,4.857,-4.7965,0.69895,-1.2787
7181,2017-08-26 02:22:00,27.967,4.8392,-2.6586,6.4664
7182,2017-08-26 05:22:00,76.807,-44.103,-13.513,-14.622
7183,2017-08-26 08:22:00,1.1238,-89.822,-5.5735,-0.67657
7184,2017-08-26 11:22:00,-14.673,43.464,6.1734,24.24
7185,2017-08-26 14:22:00,-24.877,13.608,31.512,28.745
7186,2017-08-26 17:22:00,3.0027,4.169,-6.8882,-7.5723
7187,2017-08-26 20:22:00,-9.999,10.503,12.981,-0.3891
7188,2017-08-26 23:22:00,47.397,4.8805,2.9459,0.79154
7189,2017-08-27 02:22:00,-0.44641,6.235,-6.9092,0.30908
7190,2017-08-27 05:22:00,-0.57654,-45.984,-4.8244,-4.255
7191,2017-08-27 08:22:00,-13.901,42.302,-8.725,2.3241
7192,2017-08-27 11:22:00,-9.2941,-17.414,-8.1403,-21.115
7193,2017-08-27 14:22:00,28.375,45.446,28.414,-5.0097
7194,2017-08-27 17:22:00,27.216,-4.2606,5.6054,0.60859
7195,2017-08-27 20:22:00,41.81,10.854,1.3805,3.962
7196,2017-08-28 08:22:00,83.524,-52.297,6.9766,0.87981
7197,2017-08-28 11:22:00,37.192,36.974,1.7662,-16.955
7198,2017-08-31 14:22:00,36.313,-15.253,-31.905,10.598
7199,2017-08-31 17:22:00,-24.491,-69.252,-29.786,19.615
7200,2017-08-31 20:22:00,91.433,-109.81,-37.9,-9.7007
7201,2017-08-31 23:22:00,34.894,-40.426,-4.9272,-14.33
7202,2017-09-01 02:22:00,6.9367,-20.231,-29.061,-5.7013
7203,2017-09-01 05:22:00,51.03,-30.587,-11.446,4.3181
7204,2017-09-01 08:22:00,148.27,-21.723,-39.927,-15.924
7205,2017-09-01 11:22:00,40.054,-36.087,-17.623,-0.47294
7206,2017-09-01 14:22:00,6.6735,33.171,39.039,-0.64889
7207,2017-09-01 17:22:00,139.13,70.248,-3.8184,30.502
7208,2017-09-04 14:22:00,103.62,18.776,18.336,-9.2729
7209,2017-09-04 17:22:00,28.629,8.5028,15.249,-4.1058
7210,2017-09-04 20:22:00,14.405,6.2201,4.4893,2.3468
7211,2017-09-04 23:22:00,6.5263,-18.561,-1.3768,-1.1645
7212,2017-09-05 02:22:00,7.6657,-8.1891,-0.68773,0.24108
7213,2017-09-05 05:22:00,4.0343,-15.016,-8.1907,1.7865
7214,2017-09-05 08:22:00,66.687,16.467,-1.2738,-8.8607
7215,2017-09-05 11:22:00,69.839,53.37,7.3609,-0.82177
7216,2017-09-05 14:22:00,54.288,68.563,29.834,4.9341
7217,2017-09-05 17:22:00,36.256,6.5857,22.73,-8.2553
7218,2017-09-06 08:22:00,51.863,-13.128,2.0074,1.7564
7219,2017-09-06 11:22:00,35.526,27.664,5.9163,0.1915
7220,2017-09-06 14:22:00,99.387,61.791,11.222,8.6207
7221,2017-09-06 17:22:00,28.687,31.242,8.0157,4.9
7222,2017-09-06 20:22:00,5.8836,2.5805,1.9381,0.42252
7223,2017-09-06 23:22:00,8.6047,-2.8441,1.9411,0.22393
7224,2017-09-07 02:22:00,30.298,-23.774,-0.84089,2.0082
7225,2017-09-07 05:22:00,8.9742,-18.144,3.387,-3.3529
7226,2017-09-07 08:22:00,26.482,-5.1431,-0.79022,2.0545
7227,2017-09-07 11:22:00,18.333,10.057,-2.9657,1.4209
7228,2017-09-07 14:22:00,20.172,-48.301,-13.146,-6.8348
